record_date,security_type_desc_df2,security_desc,avg_interest_rate_amt,record_fiscal_year_df2,record_fiscal_quarter_df2,record_calendar_year_df2,record_calendar_quarter_df2,record_calendar_month_df2,record_calendar_day_df2,debt_held_public_mil_amt,intragov_hold_mil_amt,total_mil_amt
2018-01-31,Non-marketable,United States Savings Securities,3.144,2018,2,2018,1,1,31,159902.40041584,0.0,159902.40041584
2018-01-31,Non-marketable,Government Account Series,2.76,2018,2,2018,1,1,31,34070.13631048,5666585.79200255,5700655.92831303
2018-01-31,Marketable,Treasury Floating Rate Notes (FRN),1.537,2018,2,2018,1,1,31,318959.4892,24.51,318983.9992
2018-02-28,Marketable,Treasury Bills,1.442,2018,2,2018,1,2,28,2074218.2805,3748.055,2077966.3355
2018-02-28,Marketable,Treasury Notes,1.886,2018,2,2018,1,2,28,8894907.0967,4649.4141,8899556.5108
2018-02-28,Marketable,Treasury Bonds,4.162,2018,2,2018,1,2,28,2020732.612,3219.2052,2023951.8172
2018-02-28,Marketable,Treasury Inflation-Protected Securities (TIPS),0.754,2018,2,2018,1,2,28,1330681.94741742,343.20167631,1331025.14909373
2018-02-28,Marketable,Federal Financing Bank,2.966,2018,2,2018,1,2,28,0.0,11457.199,11457.199
2018-02-28,Non-marketable,Domestic Series,7.952,2018,2,2018,1,2,28,29995.18,0.0,29995.18
2018-02-28,Non-marketable,Foreign Series,7.312,2018,2,2018,1,2,28,264.342,0.0,264.342
2018-02-28,Non-marketable,State and Local Government Series,1.487,2018,2,2018,1,2,28,83390.13735637,0.0,83390.13735637
2018-02-28,Non-marketable,United States Savings Securities,3.14,2018,2,2018,1,2,28,159475.3404074,0.0,159475.3404074
2018-02-28,Marketable,Treasury Floating Rate Notes (FRN),1.757,2018,2,2018,1,2,28,333968.4717,16.52,333984.9917
2018-02-28,Non-marketable,Government Account Series,2.771,2018,2,2018,1,2,28,221168.9073269,5681648.70725828,5902817.61458518
2018-03-31,Marketable,Treasury Bills,1.6,2018,2,2018,1,3,31,2284417.4103,4551.547,2288968.9573
2018-03-31,Marketable,Treasury Notes,1.897,2018,2,2018,1,3,31,8920299.8521,4255.4711,8924555.3232
2018-03-31,Marketable,Treasury Bonds,4.156,2018,2,2018,1,3,31,2033787.4012,3164.3781,2036951.7793
2018-03-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.754,2018,2,2018,1,3,31,1348478.7074453,338.70928587,1348817.41673117
2018-03-31,Marketable,Treasury Floating Rate Notes (FRN),1.868,2018,2,2018,1,3,31,333968.4717,16.52,333984.9917
2018-03-31,Marketable,Federal Financing Bank,2.966,2018,2,2018,1,3,31,0.0,11457.199,11457.199
2018-03-31,Non-marketable,Domestic Series,7.952,2018,2,2018,1,3,31,29995.18,0.0,29995.18
2018-03-31,Non-marketable,Foreign Series,7.312,2018,2,2018,1,3,31,264.342,0.0,264.342
2018-03-31,Non-marketable,State and Local Government Series,1.513,2018,2,2018,1,3,31,84595.17242444,0.0,84595.17242444
2018-03-31,Non-marketable,United States Savings Securities,3.136,2018,2,2018,1,3,31,159040.00186756,0.0,159040.00186756
2018-03-31,Non-marketable,Government Account Series,2.788,2018,2,2018,1,3,31,231471.02796571,5637849.08419115,5869320.11215685
2018-04-30,Marketable,Treasury Bills,1.694,2018,3,2018,2,4,30,2166346.1634,2640.817,2168986.9804
2018-04-30,Marketable,Treasury Notes,1.928,2018,3,2018,2,4,30,8970018.1388,4201.3481,8974219.4869
2018-04-30,Marketable,Treasury Bonds,4.149,2018,3,2018,2,4,30,2042166.2234,7807.7192,2049973.9426
2018-04-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.811,2018,3,2018,2,4,30,1319120.16321679,324.48638237,1319444.64959916
2018-04-30,Marketable,Federal Financing Bank,2.966,2018,3,2018,2,4,30,0.0,11457.199,11457.199
2018-04-30,Non-marketable,Domestic Series,7.953,2018,3,2018,2,4,30,29995.18,0.0,29995.18
2018-04-30,Non-marketable,Foreign Series,7.312,2018,3,2018,2,4,30,264.342,0.0,264.342
2018-04-30,Non-marketable,State and Local Government Series,1.545,2018,3,2018,2,4,30,82219.1423363,0.0,82219.1423363
2018-04-30,Non-marketable,United States Savings Securities,3.131,2018,3,2018,2,4,30,158605.80178622,0.0,158605.80178622
2018-04-30,Marketable,Treasury Floating Rate Notes (FRN),1.919,2018,3,2018,2,4,30,325794.2944,16.52,325810.8144
2018-04-30,Non-marketable,Government Account Series,2.787,2018,3,2018,2,4,30,238953.609136199,5706623.99990949,5945576.60904569
2018-05-31,Marketable,Treasury Bills,1.808,2018,3,2018,2,5,31,2183405.0355,577.1,2183982.1355
2018-05-31,Marketable,Treasury Notes,1.946,2018,3,2018,2,5,31,8997904.8393,4292.5031,9002197.3424
2018-05-31,Marketable,Treasury Bonds,4.122,2018,3,2018,2,5,31,2052472.6264,11882.036,2064354.6624
2018-05-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.812,2018,3,2018,2,5,31,1335332.39150398,259.94138355,1335592.33288753
2018-05-31,Marketable,Federal Financing Bank,2.966,2018,3,2018,2,5,31,0.0,11457.199,11457.199
2018-05-31,Non-marketable,Domestic Series,7.953,2018,3,2018,2,5,31,29995.18,0.0,29995.18
2018-05-31,Non-marketable,Foreign Series,7.312,2018,3,2018,2,5,31,264.342,0.0,264.342
2018-05-31,Non-marketable,State and Local Government Series,1.568,2018,3,2018,2,5,31,83594.65727682,0.0,83594.65727682
2018-05-31,Non-marketable,United States Savings Securities,3.152,2018,3,2018,2,5,31,158233.2186219,0.0,158233.2186219
2018-05-31,Non-marketable,Government Account Series,2.804,2018,3,2018,2,5,31,242281.5599871,5689816.45177097,5932098.01175807
2018-05-31,Marketable,Treasury Floating Rate Notes (FRN),1.981,2018,3,2018,2,5,31,341794.3935,16.52,341810.9135
2018-06-30,Marketable,Treasury Bills,1.891,2018,3,2018,2,6,30,2157411.5524,569.199,2157980.7514
2018-06-30,Marketable,Treasury Notes,1.957,2018,3,2018,2,6,30,9028002.668,4193.6487,9032196.3167
2018-06-30,Marketable,Treasury Bonds,4.115,2018,3,2018,2,6,30,2066743.1254,11611.4248,2078354.5502
2018-06-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.813,2018,3,2018,2,6,30,1345473.32707382,250.22154859,1345723.54862241
2018-06-30,Marketable,Federal Financing Bank,2.86,2018,3,2018,2,6,30,0.0,10339.458,10339.458
2018-06-30,Non-marketable,Domestic Series,7.953,2018,3,2018,2,6,30,29995.18,0.0,29995.18
2018-06-30,Non-marketable,Foreign Series,7.312,2018,3,2018,2,6,30,264.342,0.0,264.342
2018-06-30,Non-marketable,State and Local Government Series,1.616,2018,3,2018,2,6,30,79115.34594913,0.0,79115.34594913
2018-06-30,Non-marketable,United States Savings Securities,3.178,2018,3,2018,2,6,30,157865.86649003,0.0,157865.86649003
2018-06-30,Non-marketable,Government Account Series,2.779,2018,3,2018,2,6,30,242250.51203543,5701525.04462334,5943774.55665877
2018-06-30,Marketable,Treasury Floating Rate Notes (FRN),1.984,2018,3,2018,2,6,30,357794.4485,16.52,357810.9685
2018-07-31,Marketable,Treasury Bills,1.969,2018,4,2018,3,7,31,2205354.9327,541.075,2205896.0077
2018-07-31,Marketable,Treasury Notes,1.988,2018,4,2018,3,7,31,9090754.4888,4186.4483,9094940.9371
2018-07-31,Marketable,Treasury Bonds,4.107,2018,4,2018,3,7,31,2080147.0891,12260.7801,2092407.8692
2018-07-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.797,2018,4,2018,3,7,31,1347525.02287969,244.23032459,1347769.25320428
2018-07-31,Marketable,Federal Financing Bank,2.86,2018,4,2018,3,7,31,0.0,10339.458,10339.458
2018-07-31,Non-marketable,Domestic Series,7.953,2018,4,2018,3,7,31,29995.18,0.0,29995.18
2018-07-31,Non-marketable,State and Local Government Series,1.664,2018,4,2018,3,7,31,76082.02681129,0.0,76082.02681129
2018-07-31,Non-marketable,United States Savings Securities,3.2,2018,4,2018,3,7,31,157526.83877396,0.0,157526.83877396
2018-07-31,Non-marketable,Government Account Series,2.793,2018,4,2018,3,7,31,246257.061942731,5715979.4230867,5962236.48502943
2018-07-31,Marketable,Treasury Floating Rate Notes (FRN),2.04,2018,4,2018,3,7,31,333932.0559,16.52,333948.5759
2018-07-31,Non-marketable,Foreign Series,7.312,2018,4,2018,3,7,31,264.342,0.0,264.342
2018-08-31,Marketable,Treasury Bills,2.042,2018,4,2018,3,8,31,2340413.9684,509.105,2340923.0734
2018-08-31,Marketable,Treasury Notes,2.005,2018,4,2018,3,8,31,9116173.82889999,4206.6663,9120380.4952
2018-08-31,Marketable,Treasury Bonds,4.097,2018,4,2018,3,8,31,2099970.3341,12852.2406,2112822.5747
2018-08-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.796,2018,4,2018,3,8,31,1364984.48685439,245.84490063,1365230.33175502
2018-08-31,Marketable,Federal Financing Bank,2.86,2018,4,2018,3,8,31,0.0,10339.458,10339.458
2018-08-31,Non-marketable,Domestic Series,7.953,2018,4,2018,3,8,31,29995.18,0.0,29995.18
2018-08-31,Non-marketable,Foreign Series,7.312,2018,4,2018,3,8,31,264.342,0.0,264.342
2018-08-31,Non-marketable,State and Local Government Series,1.717,2018,4,2018,3,8,31,72123.55237531,0.0,72123.55237531
2018-08-31,Non-marketable,United States Savings Securities,3.219,2018,4,2018,3,8,31,157087.55614666,0.0,157087.55614666
2018-08-31,Non-marketable,Government Account Series,2.799,2018,4,2018,3,8,31,250565.306377291,5645307.21691221,5895872.5232895
2018-08-31,Marketable,Treasury Floating Rate Notes (FRN),2.039,2018,4,2018,3,8,31,352141.6479,0.0,352141.6479
2018-09-30,Marketable,Treasury Bills,2.118,2018,4,2018,3,9,30,2239473.3991,462.883,2239936.2821
2018-09-30,Marketable,Treasury Notes,2.021,2018,4,2018,3,9,30,9150300.575,4079.1046,9154379.6796
2018-09-30,Marketable,Treasury Bonds,4.09,2018,4,2018,3,9,30,2114982.477,12840.0558,2127822.5328
2018-09-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.797,2018,4,2018,3,9,30,1376179.67777028,245.87301581,1376425.55078609
2018-09-30,Marketable,Federal Financing Bank,2.86,2018,4,2018,3,9,30,0.0,10339.458,10339.458
2018-09-30,Non-marketable,Domestic Series,7.953,2018,4,2018,3,9,30,29995.18,0.0,29995.18
2018-09-30,Non-marketable,Foreign Series,7.312,2018,4,2018,3,9,30,264.342,0.0,264.342
2018-09-30,Non-marketable,State and Local Government Series,1.745,2018,4,2018,3,9,30,71752.89115485,0.0,71752.89115485
2018-09-30,Non-marketable,United States Savings Securities,3.239,2018,4,2018,3,9,30,156809.1007737,0.0,156809.1007737
2018-09-30,Non-marketable,Government Account Series,2.798,2018,4,2018,3,9,30,250680.242796301,5726935.78115942,5977617.02395572
2018-09-30,Marketable,Treasury Floating Rate Notes (FRN),2.248,2018,4,2018,3,9,30,369141.7047,0.0,369141.7047
2018-10-31,Marketable,Treasury Bills,2.203,2019,1,2018,4,10,31,2257390.5097,610.891,2258001.4007
2018-10-31,Marketable,Treasury Notes,2.06,2019,1,2018,4,10,31,9213590.6297,4619.5516,9218210.1813
2018-10-31,Marketable,Treasury Bonds,4.085,2019,1,2018,4,10,31,2129632.8555,13189.4088,2142822.2643
2018-10-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.798,2019,1,2018,4,10,31,1382052.85801579,234.70586886,1382287.56388465
2018-10-31,Marketable,Federal Financing Bank,2.86,2019,1,2018,4,10,31,0.0,10339.458,10339.458
2018-10-31,Non-marketable,Domestic Series,7.953,2019,1,2018,4,10,31,29995.18,0.0,29995.18
2018-10-31,Non-marketable,Foreign Series,7.312,2019,1,2018,4,10,31,264.342,0.0,264.342
2018-10-31,Non-marketable,State and Local Government Series,1.803,2019,1,2018,4,10,31,72049.86062159,0.0,72049.86062159
2018-10-31,Non-marketable,United States Savings Securities,3.239,2019,1,2018,4,10,31,156483.87983484,0.0,156483.87983484
2018-10-31,Non-marketable,Government Account Series,2.807,2019,1,2018,4,10,31,254062.858591979,5830046.44231562,6084109.3009076
2018-10-31,Marketable,Treasury Floating Rate Notes (FRN),2.355,2019,1,2018,4,10,31,346235.25,0.0,346235.25
2018-11-30,Marketable,Treasury Bills,2.293,2019,1,2018,4,11,30,2388456.3158,643.781,2389100.0968
2018-11-30,Marketable,Treasury Notes,2.083,2019,1,2018,4,11,30,9236034.0119,4399.6206,9240433.6325
2018-11-30,Marketable,Treasury Bonds,4.061,2019,1,2018,4,11,30,2145312.6408,13208.5321,2158521.1729
2018-11-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.801,2019,1,2018,4,11,30,1395633.82580269,265.14671065,1395898.97251334
2018-11-30,Marketable,Federal Financing Bank,2.86,2019,1,2018,4,11,30,0.0,10339.458,10339.458
2018-11-30,Non-marketable,Domestic Series,7.953,2019,1,2018,4,11,30,29995.18,0.0,29995.18
2018-11-30,Non-marketable,Foreign Series,7.312,2019,1,2018,4,11,30,264.342,0.0,264.342
2018-11-30,Non-marketable,State and Local Government Series,1.837,2019,1,2018,4,11,30,68984.57654544,0.0,68984.57654544
2018-11-30,Non-marketable,United States Savings Securities,3.274,2019,1,2018,4,11,30,156225.03701672,0.0,156225.03701672
2018-11-30,Non-marketable,Government Account Series,2.816,2019,1,2018,4,11,30,255970.73308,5776914.64708634,6032885.38016634
2018-11-30,Marketable,Treasury Floating Rate Notes (FRN),2.424,2019,1,2018,4,11,30,365811.2764,4.5,365815.7764
2018-12-31,Marketable,Treasury Notes,2.103,2019,1,2018,4,12,31,9292753.2209,4294.2756,9297047.4965
2018-12-31,Marketable,Treasury Bonds,4.055,2019,1,2018,4,12,31,2161472.0718,13049.063,2174521.1348
2018-12-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.804,2019,1,2018,4,12,31,1412256.44722001,334.69818719,1412591.1454072
2018-12-31,Marketable,Federal Financing Bank,2.86,2019,1,2018,4,12,31,0.0,10339.458,10339.458
2018-12-31,Non-marketable,Domestic Series,7.953,2019,1,2018,4,12,31,29995.18,0.0,29995.18
2018-12-31,Non-marketable,Foreign Series,7.312,2019,1,2018,4,12,31,264.342,0.0,264.342
2018-12-31,Non-marketable,State and Local Government Series,1.879,2019,1,2018,4,12,31,66197.4644878,0.0,66197.4644878
2018-12-31,Non-marketable,United States Savings Securities,3.291,2019,1,2018,4,12,31,155795.1674577,0.0,155795.1674577
2018-12-31,Non-marketable,Government Account Series,2.81,2019,1,2018,4,12,31,258083.488373969,5843793.42952168,6101876.91789565
2018-12-31,Marketable,Treasury Floating Rate Notes (FRN),2.474,2019,1,2018,4,12,31,383815.0941,0.0,383815.0941
2018-12-31,Marketable,Treasury Bills,2.368,2019,1,2018,4,12,31,2339374.3037,618.281,2339992.5847
2019-01-31,Marketable,Treasury Bonds,4.047,2019,2,2019,1,1,31,2177714.7325,12800.975,2190515.7075
2019-01-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.791,2019,2,2019,1,1,31,1403460.52496457,326.67077788,1403787.19574245
2019-01-31,Marketable,Federal Financing Bank,2.86,2019,2,2019,1,1,31,0.0,10339.458,10339.458
2019-01-31,Non-marketable,Domestic Series,7.953,2019,2,2019,1,1,31,29995.18,0.0,29995.18
2019-01-31,Non-marketable,Foreign Series,7.312,2019,2,2019,1,1,31,264.342,0.0,264.342
2019-01-31,Non-marketable,State and Local Government Series,1.897,2019,2,2019,1,1,31,61438.49314518,0.0,61438.49314518
2019-01-31,Non-marketable,United States Savings Securities,3.305,2019,2,2019,1,1,31,155254.1329755,0.0,155254.1329755
2019-01-31,Non-marketable,Government Account Series,2.795,2019,2,2019,1,1,31,261182.81160709,5852807.26320948,6113990.07481657
2019-01-31,Marketable,Treasury Floating Rate Notes (FRN),2.444,2019,2,2019,1,1,31,360290.2529,0.0,360290.2529
2019-01-31,Marketable,Treasury Bills,2.437,2019,2,2019,1,1,31,2298360.3134,704.565,2299064.8784
2019-01-31,Marketable,Treasury Notes,2.122,2019,2,2019,1,1,31,9351632.4249,4217.3126,9355849.7375
2019-02-28,Marketable,Treasury Bills,2.467,2019,2,2019,1,2,28,2395382.0139,659.929,2396041.9429
2019-02-28,Marketable,Treasury Notes,2.137,2019,2,2019,1,2,28,9371585.039,4686.0376,9376271.07659999
2019-02-28,Marketable,Treasury Bonds,4.006,2019,2,2019,1,2,28,2187909.0218,13090.7814,2200999.8032
2019-02-28,Marketable,Treasury Inflation-Protected Securities (TIPS),0.792,2019,2,2019,1,2,28,1407438.9746241,300.28969442,1407739.26431852
2019-02-28,Marketable,Federal Financing Bank,2.86,2019,2,2019,1,2,28,0.0,10339.458,10339.458
2019-02-28,Non-marketable,Domestic Series,7.953,2019,2,2019,1,2,28,29995.18,0.0,29995.18
2019-02-28,Marketable,Treasury Floating Rate Notes (FRN),2.454,2019,2,2019,1,2,28,378285.159,0.0,378285.159
2019-02-28,Non-marketable,Foreign Series,7.312,2019,2,2019,1,2,28,264.342,0.0,264.342
2019-02-28,Non-marketable,State and Local Government Series,1.948,2019,2,2019,1,2,28,61178.92385034,0.0,61178.92385034
2019-02-28,Non-marketable,United States Savings Securities,3.319,2019,2,2019,1,2,28,154933.03872524,0.0,154933.03872524
2019-02-28,Non-marketable,Government Account Series,2.801,2019,2,2019,1,2,28,262303.604365671,5835551.90517631,6097855.50954198
2019-03-31,Non-marketable,State and Local Government Series,1.986,2019,2,2019,1,3,31,61974.82470124,0.0,61974.82470124
2019-03-31,Non-marketable,United States Savings Securities,3.331,2019,2,2019,1,3,31,154532.76135147,0.0,154532.76135147
2019-03-31,Non-marketable,Government Account Series,2.81,2019,2,2019,1,3,31,45624.47349751,5794954.53674671,5840580.01024422
2019-03-31,Marketable,Treasury Bills,2.49,2019,2,2019,1,3,31,2479406.7598,628.429,2480035.1888
2019-03-31,Marketable,Treasury Notes,2.148,2019,2,2019,1,3,31,9410162.4631,4107.3816,9414269.8447
2019-03-31,Marketable,Treasury Bonds,3.999,2019,2,2019,1,3,31,2203850.0173,13149.5906,2216999.6079
2019-03-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.791,2019,2,2019,1,3,31,1420671.10957588,297.93108571,1420969.04066159
2019-03-31,Marketable,Federal Financing Bank,2.86,2019,2,2019,1,3,31,0.0,10339.458,10339.458
2019-03-31,Non-marketable,Domestic Series,7.953,2019,2,2019,1,3,31,29995.18,0.0,29995.18
2019-03-31,Non-marketable,Foreign Series,7.312,2019,2,2019,1,3,31,264.342,0.0,264.342
2019-03-31,Marketable,Treasury Floating Rate Notes (FRN),2.474,2019,2,2019,1,3,31,396274.8155,10.28,396285.0955
2019-04-30,Marketable,Treasury Bills,2.488,2019,3,2019,2,4,30,2383330.1561,662.965,2383993.1211
2019-04-30,Marketable,Treasury Notes,2.163,2019,3,2019,2,4,30,9485848.78639999,5539.9009,9491388.68729999
2019-04-30,Marketable,Treasury Bonds,3.991,2019,3,2019,2,4,30,2222584.0076,10417.5566,2233001.5642
2019-04-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.82,2019,3,2019,2,4,30,1389990.2073785,285.04754972,1390275.25492822
2019-04-30,Marketable,Federal Financing Bank,2.86,2019,3,2019,2,4,30,0.0,10339.458,10339.458
2019-04-30,Non-marketable,Domestic Series,7.954,2019,3,2019,2,4,30,29995.18,0.0,29995.18
2019-04-30,Non-marketable,Foreign Series,7.312,2019,3,2019,2,4,30,264.342,0.0,264.342
2019-04-30,Non-marketable,State and Local Government Series,1.998,2019,3,2019,2,4,30,58030.297693,0.0,58030.297693
2019-04-30,Non-marketable,United States Savings Securities,3.346,2019,3,2019,2,4,30,154146.1929416,0.0,154146.1929416
2019-04-30,Non-marketable,Government Account Series,2.803,2019,3,2019,2,4,30,94941.9709909298,5807624.16099514,5902566.13198607
2019-04-30,Marketable,Treasury Floating Rate Notes (FRN),2.468,2019,3,2019,2,4,30,371903.2109,10.28,371913.4909
2019-05-31,Marketable,Treasury Notes,2.167,2019,3,2019,2,5,31,9511363.20129999,5028.9109,9516392.11219999
2019-05-31,Marketable,Treasury Bonds,3.979,2019,3,2019,2,5,31,2247948.9891,10525.063,2258474.0521
2019-05-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.818,2019,3,2019,2,5,31,1409989.9110694,305.89808102,1410295.80915042
2019-05-31,Marketable,Federal Financing Bank,2.86,2019,3,2019,2,5,31,0.0,10339.458,10339.458
2019-05-31,Non-marketable,Domestic Series,7.954,2019,3,2019,2,5,31,29995.18,0.0,29995.18
2019-05-31,Non-marketable,Foreign Series,7.312,2019,3,2019,2,5,31,264.342,0.0,264.342
2019-05-31,Non-marketable,State and Local Government Series,2.025,2019,3,2019,2,5,31,52845.17150121,0.0,52845.17150121
2019-05-31,Non-marketable,United States Savings Securities,3.33,2019,3,2019,2,5,31,153752.21977904,0.0,153752.21977904
2019-05-31,Non-marketable,Government Account Series,2.801,2019,3,2019,2,5,31,49278.8318021498,5797280.83520615,5846559.6670083
2019-05-31,Marketable,Treasury Floating Rate Notes (FRN),2.407,2019,3,2019,2,5,31,391796.6945,6.77,391803.4645
2019-05-31,Marketable,Treasury Bills,2.474,2019,3,2019,2,5,31,2353292.0709,654.165,2353946.2359
2019-06-30,Marketable,Treasury Bills,2.417,2019,3,2019,2,6,30,2250353.8581,580.005,2250933.8631
2019-06-30,Marketable,Treasury Notes,2.177,2019,3,2019,2,6,30,9548046.6839,6369.9619,9554416.6458
2019-06-30,Marketable,Treasury Bonds,3.969,2019,3,2019,2,6,30,2266020.17915,8453.4637,2274473.64285
2019-06-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.811,2019,3,2019,2,6,30,1432114.65629851,347.95204053,1432462.60833904
2019-06-30,Marketable,Federal Financing Bank,2.685,2019,3,2019,2,6,30,0.0,8809.198,8809.198
2019-06-30,Marketable,Treasury Floating Rate Notes (FRN),2.136,2019,3,2019,2,6,30,409798.0104,5.475,409803.4854
2019-06-30,Non-marketable,Domestic Series,7.954,2019,3,2019,2,6,30,29995.18,0.0,29995.18
2019-06-30,Non-marketable,Foreign Series,7.312,2019,3,2019,2,6,30,264.342,0.0,264.342
2019-06-30,Non-marketable,State and Local Government Series,2.069,2019,3,2019,2,6,30,47865.14738905,0.0,47865.14738905
2019-06-30,Non-marketable,United States Savings Securities,3.313,2019,3,2019,2,6,30,153407.33363306,0.0,153407.33363306
2019-06-30,Non-marketable,Government Account Series,2.703,2019,3,2019,2,6,30,48750.9757861505,5810294.51500021,5859045.49078637
2019-07-31,Marketable,Treasury Bills,2.341,2019,4,2019,3,7,31,2205306.561,590.285,2205896.846
2019-07-31,Marketable,Treasury Notes,2.178,2019,4,2019,3,7,31,9636336.56649999,5884.5709,9642221.13739999
2019-07-31,Marketable,Treasury Bonds,3.959,2019,4,2019,3,7,31,2282191.20835,8418.4299,2290609.63825
2019-07-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.794,2019,4,2019,3,7,31,1432180.76044907,355.49996081,1432536.26040988
2019-07-31,Marketable,Federal Financing Bank,2.685,2019,4,2019,3,7,31,0.0,8809.198,8809.198
2019-07-31,Non-marketable,Domestic Series,7.954,2019,4,2019,3,7,31,29995.18,0.0,29995.18
2019-07-31,Non-marketable,Foreign Series,7.312,2019,4,2019,3,7,31,264.342,0.0,264.342
2019-07-31,Non-marketable,State and Local Government Series,2.11,2019,4,2019,3,7,31,43643.07830382,0.0,43643.07830382
2019-07-31,Non-marketable,United States Savings Securities,3.297,2019,4,2019,3,7,31,153029.39560278,0.0,153029.39560278
2019-07-31,Non-marketable,Government Account Series,2.695,2019,4,2019,3,7,31,38352.3591899998,5787117.34253594,5825468.70172594
2019-07-31,Marketable,Treasury Floating Rate Notes (FRN),2.128,2019,4,2019,3,7,31,388058.3278,8.99,388067.3178
2019-08-31,Marketable,Treasury Bills,2.226,2019,4,2019,3,8,31,2331300.2912,614.84,2331915.1312
2019-08-31,Marketable,Treasury Notes,2.173,2019,4,2019,3,8,31,9650801.0987,5621.0669,9656422.1656
2019-08-31,Marketable,Treasury Bonds,3.903,2019,4,2019,3,8,31,2294495.71895,8571.4831,2303067.20205
2019-08-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.792,2019,4,2019,3,8,31,1439649.79911496,376.20298252,1440026.00209748
2019-08-31,Marketable,Federal Financing Bank,2.685,2019,4,2019,3,8,31,0.0,8809.198,8809.198
2019-08-31,Non-marketable,Domestic Series,7.954,2019,4,2019,3,8,31,29995.18,0.0,29995.18
2019-08-31,Non-marketable,Foreign Series,7.312,2019,4,2019,3,8,31,264.342,0.0,264.342
2019-08-31,Non-marketable,State and Local Government Series,2.143,2019,4,2019,3,8,31,44785.83224617,0.0,44785.83224617
2019-08-31,Non-marketable,United States Savings Securities,3.283,2019,4,2019,3,8,31,152642.01849711,0.0,152642.01849711
2019-08-31,Non-marketable,Government Account Series,2.66,2019,4,2019,3,8,31,244960.45406809,5839652.83970911,6084613.2937772
2019-08-31,Marketable,Treasury Floating Rate Notes (FRN),2.044,2019,4,2019,3,8,31,406061.8139,5.405,406067.2189
2019-09-30,Marketable,Treasury Bills,2.136,2019,4,2019,3,9,30,2376369.6168,588.311,2376957.9278
2019-09-30,Marketable,Treasury Notes,2.163,2019,4,2019,3,9,30,9755985.29589999,6798.4679,9762783.76379999
2019-09-30,Marketable,Treasury Bonds,3.892,2019,4,2019,3,9,30,2311516.72155,7548.2667,2319064.98825
2019-09-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.786,2019,4,2019,3,9,30,1454698.22671708,959.089950015,1455657.31666709
2019-09-30,Marketable,Federal Financing Bank,2.685,2019,4,2019,3,9,30,0.0,8809.198,8809.198
2019-09-30,Non-marketable,Domestic Series,7.954,2019,4,2019,3,9,30,29995.18,0.0,29995.18
2019-09-30,Non-marketable,Foreign Series,7.312,2019,4,2019,3,9,30,264.342,0.0,264.342
2019-09-30,Non-marketable,State and Local Government Series,2.087,2019,4,2019,3,9,30,53808.64041586,0.0,53808.64041586
2019-09-30,Non-marketable,United States Savings Securities,3.27,2019,4,2019,3,9,30,152354.85789996,0.0,152354.85789996
2019-09-30,Non-marketable,Government Account Series,2.611,2019,4,2019,3,9,30,248051.72990025,5885605.66681224,6133658.39671249
2019-09-30,Marketable,Treasury Floating Rate Notes (FRN),2.008,2019,4,2019,3,9,30,424067.1165,0.0,424067.1165
2019-10-31,Non-marketable,State and Local Government Series,2.014,2020,1,2019,4,10,31,62591.31002533,0.0,62591.31002533
2019-10-31,Non-marketable,Government Account Series,2.598,2020,1,2019,4,10,31,249394.016014222,6002434.90661856,6251828.92263278
2019-10-31,Marketable,Treasury Bills,1.975,2020,1,2019,4,10,31,2455312.4854,762.891,2456075.3764
2019-10-31,Marketable,Treasury Notes,2.161,2020,1,2019,4,10,31,9826407.4595,8537.8289,9834945.2884
2019-10-31,Marketable,Treasury Bonds,3.88,2020,1,2019,4,10,31,2329495.88105,5568.906,2335064.78705
2019-10-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.777,2020,1,2019,4,10,31,1473488.72691292,955.498608943,1474444.22552186
2019-10-31,Marketable,Federal Financing Bank,2.685,2020,1,2019,4,10,31,0.0,8809.198,8809.198
2019-10-31,Non-marketable,Domestic Series,8.042,2020,1,2019,4,10,31,25473.112,0.0,25473.112
2019-10-31,Non-marketable,Foreign Series,7.312,2020,1,2019,4,10,31,264.342,0.0,264.342
2019-10-31,Marketable,Treasury Floating Rate Notes (FRN),1.75,2020,1,2019,4,10,31,404755.4055,29.42,404784.8255
2019-10-31,Non-marketable,United States Savings Securities,3.254,2020,1,2019,4,10,31,152087.82935667,0.0,152087.82935667
2019-11-30,Marketable,Treasury Bills,1.84,2020,1,2019,4,11,30,2514687.4876,440.5912,2515128.0788
